unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL
3,4,-0.0011,-0.0001,100.0,518.67,642.42,1590.52,1401.42,14.62,21.61,553.31,2388.08,9051.03,1.3,47.66,521.59,2388.09,8134.41,8.4398,0.03,395,2388,100.0,38.72,23.3676,122
8,43,0.0005,0.0003,100.0,518.67,642.37,1592.87,1403.83,14.62,21.61,553.31,2388.13,9049.93,1.3,47.57,521.36,2388.09,8125.42,8.4184,0.03,393,2388,100.0,38.85,23.3633,123
55,31,-0.0002,-0.0001,100.0,518.67,642.15,1586.14,1399.55,14.62,21.6,554.34,2388.04,9052.62,1.3,47.32,521.88,2388.01,8133.82,8.4097,0.03,392,2388,100.0,39.1,23.3404,82
97,86,-0.0021,0.0005,100.0,518.67,642.31,1585.69,1399.92,14.62,21.61,555.47,2388.09,9066.12,1.3,47.29,522.36,2388.07,8152.73,8.4179,0.03,392,2388,100.0,39.08,23.397,48
74,97,0.0005,0.0003,100.0,518.67,642.46,1592.86,1404.64,14.62,21.61,554.04,2388.12,9059.22,1.3,47.57,521.49,2388.1,8140.16,8.4306,0.03,391,2388,100.0,38.88,23.257,40
7,129,0.0007,0.0005,100.0,518.67,642.07,1580.13,1399.68,14.62,21.6,553.8,2387.99,9069.26,1.3,47.03,521.97,2388.04,8151.47,8.3928,0.03,393,2388,100.0,38.93,23.4618,31
83,59,-0.002,0.0004,100.0,518.67,642.42,1593.04,1404.71,14.62,21.61,553.78,2388.04,9056.18,1.3,47.34,521.7,2388.07,8138.37,8.4352,0.03,393,2388,100.0,38.94,23.3346,14
90,123,0.0011,0.0003,100.0,518.67,642.75,1593.14,1405.63,14.62,21.61,553.0,2388.09,9072.29,1.3,47.63,521.08,2388.11,8150.12,8.4504,0.03,394,2388,100.0,38.84,23.342,23
38,45,0.0,-0.0002,100.0,518.67,642.94,1588.68,1410.36,14.62,21.61,552.77,2388.13,9053.79,1.3,47.73,521.36,2388.13,8132.89,8.4327,0.03,393,2388,100.0,38.84,23.3276,80
29,94,-0.0023,0.0,100.0,518.67,642.47,1587.38,1400.21,14.62,21.61,553.78,2388.02,9064.85,1.3,47.2,522.14,2388.04,8138.89,8.4086,0.03,392,2388,100.0,38.75,23.3031,77
72,41,-0.0005,0.0001,100.0,518.67,642.49,1584.27,1402.02,14.62,21.61,554.14,2388.06,9055.54,1.3,47.24,522.21,2388.01,8140.18,8.4001,0.03,392,2388,100.0,38.96,23.3313,90
28,2,-0.0028,-0.0003,100.0,518.67,642.49,1586.85,1398.85,14.62,21.61,554.03,2388.1,9049.14,1.3,47.37,521.35,2388.1,8131.94,8.4263,0.03,392,2388,100.0,38.83,23.3949,156
35,43,-0.0036,0.0004,100.0,518.67,642.58,1587.83,1414.75,14.62,21.61,553.93,2388.11,9047.16,1.3,47.52,521.86,2388.1,8133.98,8.4264,0.03,393,2388,100.0,38.71,23.1755,155
43,62,-0.002,0.0004,100.0,518.67,642.71,1593.92,1402.96,14.62,21.61,554.32,2388.05,9048.79,1.3,47.6,522.12,2388.14,8128.0,8.4626,0.03,393,2388,100.0,38.91,23.3922,110
81,53,-0.0008,-0.0005,100.0,518.67,642.16,1582.04,1398.17,14.62,21.61,553.86,2388.01,9071.66,1.3,47.42,522.43,2388.05,8146.98,8.4133,0.03,392,2388,100.0,38.96,23.3866,160
4,87,0.0012,0.0004,100.0,518.67,641.88,1595.46,1418.02,14.62,21.61,553.18,2388.08,9052.77,1.3,47.43,521.24,2388.1,8135.79,8.4335,0.03,394,2388,100.0,38.71,23.244,19
58,42,-0.0003,-0.0002,100.0,518.67,642.9,1585.89,1404.44,14.62,21.61,554.65,2388.03,9051.91,1.3,47.35,521.91,2388.09,8132.29,8.3864,0.03,391,2388,100.0,39.11,23.4408,134
54,80,-0.0011,0.0005,100.0,518.67,641.82,1584.01,1395.27,14.62,21.61,555.27,2387.99,9061.93,1.3,47.09,522.36,2388.02,8140.81,8.3842,0.03,392,2388,100.0,38.96,23.3903,41
13,6,-0.0031,-0.0,100.0,518.67,642.25,1581.1,1398.94,14.62,21.61,554.72,2388.06,9065.34,1.3,47.31,522.36,2388.02,8145.49,8.4308,0.03,391,2388,100.0,38.99,23.464,189
7,108,0.0,-0.0004,100.0,518.67,642.19,1589.04,1403.66,14.62,21.61,555.49,2388.01,9063.64,1.3,47.4,521.91,2388.07,8139.89,8.3959,0.03,391,2388,100.0,38.91,23.373,52
12,104,-0.0023,-0.0004,100.0,518.67,641.81,1586.83,1402.37,14.62,21.61,554.37,2388.04,9054.31,1.3,47.43,522.33,2388.03,8143.83,8.4111,0.03,392,2388,100.0,39.08,23.3488,113
83,63,0.0032,0.0005,100.0,518.67,642.06,1586.17,1405.5,14.62,21.61,553.78,2388.05,9064.48,1.3,47.28,521.89,2388.03,8132.95,8.4252,0.03,394,2388,100.0,38.91,23.4183,10
76,194,-0.0011,-0.0003,100.0,518.67,643.36,1599.72,1419.46,14.62,21.61,552.01,2388.13,9103.01,1.3,47.94,519.83,2388.17,8175.25,8.4866,0.03,394,2388,100.0,38.5,23.096,11
76,167,-0.0003,0.0002,100.0,518.67,643.05,1595.06,1421.35,14.62,21.61,553.09,2388.1,9075.45,1.3,47.65,521.0,2388.08,8154.7,8.4746,0.03,394,2388,100.0,38.79,23.2711,38
93,215,0.0018,0.0001,100.0,518.67,642.79,1589.1,1416.56,14.62,21.61,552.67,2388.14,9064.68,1.3,47.8,520.47,2388.12,8146.42,8.4613,0.03,394,2388,100.0,38.53,23.275,29
41,95,-0.0003,-0.0001,100.0,518.67,643.04,1582.17,1397.07,14.62,21.61,553.23,2388.14,9042.54,1.3,47.27,521.43,2388.09,8126.53,8.4698,0.03,392,2388,100.0,38.95,23.3059,28
89,159,-0.0003,-0.0005,100.0,518.67,642.88,1587.8,1407.94,14.62,21.61,552.54,2388.14,9040.69,1.3,47.47,521.14,2388.11,8130.35,8.4268,0.03,394,2388,100.0,38.8,23.3872,18
84,120,0.0006,-0.0001,100.0,518.67,642.5,1596.78,1405.99,14.62,21.61,553.15,2388.15,9056.96,1.3,47.63,521.84,2388.11,8135.91,8.4697,0.03,394,2388,100.0,38.69,23.2491,52
43,80,0.0034,0.0003,100.0,518.67,642.4,1589.76,1394.93,14.62,21.61,553.49,2388.07,9051.94,1.3,47.45,521.65,2388.07,8135.4,8.4432,0.03,393,2388,100.0,38.89,23.2114,92
13,165,-0.0003,0.0002,100.0,518.67,642.49,1595.3,1401.06,14.62,21.61,554.04,2388.08,9064.9,1.3,47.48,522.16,2388.08,8148.65,8.3854,0.03,392,2388,100.0,38.84,23.3035,30
91,233,-0.0011,-0.0004,100.0,518.67,643.11,1591.71,1422.57,14.62,21.61,552.21,2388.24,9045.09,1.3,47.93,519.55,2388.23,8122.52,8.4901,0.03,395,2388,100.0,38.62,23.0567,1
93,223,0.0011,0.0002,100.0,518.67,643.3,1598.67,1410.94,14.62,21.61,552.46,2388.1,9075.2,1.3,47.62,520.73,2388.15,8152.43,8.4781,0.03,395,2388,100.0,38.52,23.1632,21
3,100,0.0007,0.0004,100.0,518.67,642.53,1600.07,1412.83,14.62,21.61,552.73,2388.11,9059.55,1.3,47.55,520.95,2388.11,8127.41,8.4299,0.03,394,2388,100.0,38.65,23.336,26
92,129,-0.0016,0.0004,100.0,518.67,643.67,1597.32,1413.74,14.62,21.61,552.5,2388.2,9050.05,1.3,47.77,520.75,2388.14,8122.24,8.4874,0.03,396,2388,100.0,38.53,23.2599,21
94,87,0.0007,-0.0003,100.0,518.67,642.59,1592.66,1408.01,14.62,21.61,553.21,2388.16,9051.07,1.3,47.47,521.06,2388.12,8133.76,8.4489,0.03,395,2388,100.0,38.7,23.2524,46
28,127,-0.0017,0.0003,100.0,518.67,642.83,1589.8,1406.74,14.62,21.61,553.12,2388.12,9058.34,1.3,47.36,522.19,2388.06,8135.42,8.4774,0.03,394,2388,100.0,38.76,23.3126,31
48,52,0.0004,0.0004,100.0,518.67,641.77,1586.08,1407.04,14.62,21.61,553.66,2388.04,9054.56,1.3,47.4,521.94,2388.05,8139.22,8.4256,0.03,394,2388,100.0,38.83,23.4232,26
19,42,-0.0008,0.0002,100.0,518.67,642.42,1580.09,1397.86,14.62,21.61,554.57,2388.01,9061.45,1.3,47.2,522.87,2387.96,8140.39,8.3773,0.03,391,2388,100.0,39.03,23.3188,93
11,61,-0.0014,0.0,100.0,518.67,643.08,1594.35,1414.8,14.62,21.61,553.37,2388.14,9037.82,1.3,47.71,521.4,2388.14,8119.53,8.4538,0.03,392,2388,100.0,38.87,23.3139,22
1,6,0.0012,0.0003,100.0,518.67,642.11,1579.12,1395.13,14.62,21.61,554.22,2388.0,9050.96,1.3,47.26,521.92,2388.08,8127.46,8.4238,0.03,392,2388,100.0,38.91,23.3467,25
60,16,-0.0002,-0.0,100.0,518.67,642.31,1587.6,1411.69,14.62,21.61,553.87,2388.04,9053.66,1.3,47.3,521.95,2388.1,8131.29,8.4283,0.03,393,2388,100.0,38.84,23.4397,131
89,99,-0.0001,-0.0005,100.0,518.67,643.14,1590.53,1406.85,14.62,21.61,553.41,2388.05,9053.02,1.3,47.68,521.36,2388.13,8123.0,8.4206,0.03,393,2388,100.0,38.82,23.3848,78
12,217,0.0013,0.0003,100.0,518.67,642.59,1595.9,1409.64,14.62,21.61,553.36,2388.04,9074.24,1.3,47.37,522.03,2388.02,8155.74,8.4482,0.03,393,2388,100.0,38.81,23.2861,0
54,65,0.0011,0.0004,100.0,518.67,641.92,1581.31,1399.58,14.62,21.61,553.92,2387.97,9055.52,1.3,47.06,522.76,2388.03,8140.22,8.378,0.03,392,2388,100.0,39.01,23.3295,56
73,9,-0.0034,0.0003,100.0,518.67,641.83,1585.16,1405.94,14.62,21.61,554.07,2388.04,9049.25,1.3,47.24,522.5,2388.03,8134.44,8.3834,0.03,390,2388,100.0,38.96,23.4154,103
2,23,-0.0003,0.0003,100.0,518.67,642.69,1591.13,1407.82,14.62,21.61,553.75,2388.15,9048.31,1.3,47.33,522.12,2388.11,8126.07,8.4435,0.03,393,2388,100.0,39.01,23.3193,26
38,87,-0.0018,-0.0002,100.0,518.67,642.43,1595.33,1409.3,14.62,21.61,553.61,2388.15,9057.49,1.3,47.86,520.95,2388.15,8142.66,8.4944,0.03,395,2388,100.0,38.7,23.3442,38
95,70,-0.0043,-0.0002,100.0,518.67,642.04,1580.96,1408.75,14.62,21.61,553.82,2388.12,9057.47,1.3,47.09,521.44,2388.03,8126.07,8.405,0.03,393,2388,100.0,38.83,23.3811,19
32,74,0.0019,-0.0003,100.0,518.67,641.82,1582.9,1405.84,14.62,21.61,554.03,2387.95,9078.43,1.3,46.98,522.19,2388.03,8149.7,8.4128,0.03,392,2388,100.0,38.84,23.4524,71
24,124,-0.0007,0.0003,100.0,518.67,642.3,1583.37,1397.39,14.62,21.61,553.77,2388.03,9077.82,1.3,47.42,521.65,2387.99,8162.91,8.4295,0.03,394,2388,100.0,39.01,23.3654,62
55,39,0.0023,0.0004,100.0,518.67,642.68,1590.72,1411.1,14.62,21.61,553.64,2388.06,9049.75,1.3,47.33,521.52,2388.02,8136.2,8.3817,0.03,392,2388,100.0,38.79,23.4723,74
98,78,0.0002,-0.0004,100.0,518.67,643.17,1591.61,1409.43,14.62,21.61,553.62,2388.08,9066.13,1.3,47.51,521.76,2388.07,8141.07,8.4429,0.03,393,2388,100.0,38.81,23.292,43
77,59,-0.0019,0.0,100.0,518.67,642.3,1591.85,1392.66,14.62,21.61,553.83,2388.04,9053.67,1.3,47.33,521.95,2388.09,8133.62,8.4006,0.03,392,2388,100.0,39.18,23.4254,103
62,1,-0.0025,0.0001,100.0,518.67,641.81,1584.09,1393.21,14.62,21.61,554.0,2388.08,9057.4,1.3,47.15,522.44,2388.0,8145.14,8.3754,0.03,391,2388,100.0,38.89,23.41,231
31,121,0.0004,-0.0004,100.0,518.67,642.83,1592.03,1399.98,14.62,21.61,554.06,2388.05,9072.91,1.3,47.69,521.7,2388.06,8152.75,8.4472,0.03,394,2388,100.0,38.8,23.2172,75
20,110,-0.0016,0.0004,100.0,518.67,642.51,1582.87,1412.21,14.62,21.61,553.77,2388.13,9062.36,1.3,47.37,521.25,2388.1,8141.98,8.4345,0.03,393,2388,100.0,38.89,23.3004,74
49,155,-0.0046,0.0005,100.0,518.67,641.65,1585.43,1399.77,14.62,21.61,554.11,2387.99,9059.06,1.3,47.32,522.35,2388.04,8145.54,8.3891,0.03,389,2388,100.0,38.8,23.3802,148
73,70,0.0031,0.0003,100.0,518.67,642.8,1583.79,1397.18,14.62,21.61,554.27,2388.04,9053.31,1.3,47.21,522.4,2388.06,8133.81,8.3978,0.03,393,2388,100.0,39.02,23.478,42
13,40,0.0016,-0.0001,100.0,518.67,641.75,1586.35,1395.17,14.62,21.61,554.46,2388.03,9064.13,1.3,47.15,521.53,2388.05,8141.73,8.394,0.03,394,2388,100.0,38.86,23.3497,155
64,155,-0.0005,-0.0001,100.0,518.67,643.09,1593.44,1418.47,14.62,21.61,553.57,2388.13,9054.95,1.3,47.56,521.04,2388.17,8133.65,8.4337,0.03,393,2388,100.0,38.73,23.2715,13
28,120,0.0032,0.0003,100.0,518.67,642.11,1591.31,1393.66,14.62,21.61,553.69,2388.06,9056.11,1.3,47.47,521.65,2388.07,8135.6,8.4104,0.03,393,2388,100.0,39.11,23.3179,38
76,173,0.0021,-0.0004,100.0,518.67,642.9,1592.18,1415.93,14.62,21.61,552.85,2388.13,9083.97,1.3,47.84,521.26,2388.1,8164.88,8.4896,0.03,393,2388,100.0,38.77,23.2147,32
58,100,0.0015,0.0005,100.0,518.67,642.18,1592.4,1406.35,14.62,21.61,553.83,2388.08,9044.77,1.3,47.29,522.01,2388.1,8131.95,8.4065,0.03,392,2388,100.0,38.9,23.3203,76
10,36,0.0001,0.0003,100.0,518.67,642.49,1581.19,1400.63,14.62,21.61,554.94,2388.05,9065.36,1.3,47.36,522.27,2387.99,8137.29,8.3833,0.03,392,2388,100.0,38.91,23.4217,156
76,58,-0.0004,-0.0,100.0,518.67,642.12,1584.62,1396.34,14.62,21.61,553.73,2388.01,9057.86,1.3,47.21,522.8,2388.07,8142.82,8.3637,0.03,392,2388,100.0,39.0,23.4725,147
42,71,-0.0016,0.0004,100.0,518.67,642.23,1575.77,1403.92,14.62,21.61,554.01,2388.06,9049.68,1.3,47.26,522.54,2388.11,8132.38,8.3859,0.03,391,2388,100.0,38.93,23.3457,85
15,27,-0.0008,-0.0005,100.0,518.67,641.93,1582.66,1392.65,14.62,21.61,554.27,2387.98,9053.32,1.3,47.37,522.13,2388.02,8138.65,8.4319,0.03,393,2388,100.0,39.23,23.341,49
25,6,-0.0002,0.0004,100.0,518.67,642.37,1585.64,1397.2,14.62,21.61,553.81,2388.04,9048.63,1.3,47.29,521.72,2388.09,8128.35,8.4067,0.03,391,2388,100.0,38.94,23.4426,42
30,135,0.0016,0.0,100.0,518.67,642.49,1588.29,1414.77,14.62,21.61,552.66,2388.07,9052.83,1.3,47.66,521.37,2388.12,8124.22,8.4084,0.03,393,2388,100.0,38.82,23.1436,8
16,28,0.0009,0.0002,100.0,518.67,642.09,1588.67,1399.71,14.62,21.61,554.4,2388.04,9050.48,1.3,47.2,522.27,2388.03,8129.38,8.4087,0.03,392,2388,100.0,38.99,23.4487,85
77,28,0.0004,-0.0005,100.0,518.67,642.23,1591.02,1392.8,14.62,21.61,554.6,2388.09,9044.65,1.3,47.14,521.76,2388.0,8129.68,8.4157,0.03,394,2388,100.0,38.91,23.3332,134
88,16,-0.0023,0.0002,100.0,518.67,642.54,1597.64,1406.24,14.62,21.61,553.21,2388.13,9034.39,1.3,47.65,521.02,2388.1,8114.47,8.4267,0.03,394,2388,100.0,38.83,23.3101,52
89,106,0.0011,-0.0004,100.0,518.67,642.87,1588.7,1408.0,14.62,21.61,553.39,2388.15,9048.1,1.3,47.46,521.16,2388.12,8124.67,8.4351,0.03,394,2388,100.0,39.02,23.3797,71
3,67,-0.0017,0.0002,100.0,518.67,642.58,1588.38,1407.19,14.62,21.61,553.59,2388.12,9050.14,1.3,47.49,521.1,2388.09,8129.96,8.427,0.03,394,2388,100.0,38.91,23.3668,59
34,75,0.0016,0.0004,100.0,518.67,641.92,1581.87,1401.34,14.62,21.61,554.72,2388.02,9069.34,1.3,47.21,522.75,2387.99,8145.41,8.4145,0.03,391,2388,100.0,39.02,23.4088,128
63,118,-0.0002,-0.0003,100.0,518.67,642.47,1582.72,1410.32,14.62,21.61,553.11,2388.11,9048.12,1.3,47.68,521.45,2388.11,8128.99,8.4489,0.03,394,2388,100.0,38.78,23.2716,37
100,128,-0.0008,-0.0001,100.0,518.67,642.83,1585.32,1394.34,14.62,21.61,553.96,2388.05,9065.0,1.3,47.34,521.85,2388.05,8151.9,8.4486,0.03,393,2388,100.0,39.02,23.2696,70
95,26,0.0022,-0.0002,100.0,518.67,642.61,1584.76,1398.17,14.62,21.61,554.7,2388.03,9045.48,1.3,47.37,521.88,2388.13,8124.47,8.432,0.03,392,2388,100.0,38.97,23.4194,63
43,142,-0.0009,-0.0001,100.0,518.67,642.24,1585.12,1408.07,14.62,21.61,553.29,2388.07,9055.28,1.3,47.44,521.54,2388.06,8131.34,8.4533,0.03,392,2388,100.0,38.97,23.3138,30
57,42,-0.0003,-0.0002,100.0,518.67,642.8,1582.9,1409.51,14.62,21.61,553.43,2388.1,9048.87,1.3,47.46,521.88,2388.1,8130.4,8.4296,0.03,393,2388,100.0,39.05,23.3313,118
43,157,-0.0015,-0.0005,100.0,518.67,642.8,1590.06,1407.9,14.62,21.61,552.9,2388.12,9052.38,1.3,47.55,521.51,2388.12,8141.74,8.4437,0.03,393,2388,100.0,38.73,23.3416,15
75,80,-0.0017,0.0001,100.0,518.67,642.67,1583.75,1414.14,14.62,21.61,553.73,2388.01,9064.93,1.3,47.42,521.49,2388.01,8140.23,8.4214,0.03,393,2388,100.0,39.07,23.3866,8
42,53,0.0018,-0.0002,100.0,518.67,642.41,1584.29,1396.11,14.62,21.61,553.95,2388.0,9045.31,1.3,47.27,522.63,2388.02,8133.28,8.4156,0.03,392,2388,100.0,39.02,23.4454,103
89,133,-0.0,0.0001,100.0,518.67,642.6,1590.55,1402.68,14.62,21.61,553.2,2388.11,9042.89,1.3,47.62,520.83,2388.11,8129.94,8.4435,0.03,392,2388,100.0,38.77,23.2882,44
20,148,0.0036,-0.0002,100.0,518.67,643.28,1593.83,1413.53,14.62,21.61,553.0,2388.13,9068.22,1.3,47.58,520.96,2388.11,8141.38,8.4653,0.03,393,2388,100.0,38.74,23.3001,36
28,59,0.0008,0.0003,100.0,518.67,642.55,1587.5,1402.15,14.62,21.61,553.01,2388.13,9050.06,1.3,47.39,521.99,2388.13,8127.08,8.412,0.03,393,2388,100.0,39.12,23.3023,99
54,118,-0.0025,-0.0,100.0,518.67,642.8,1594.26,1400.41,14.62,21.61,554.21,2388.0,9062.45,1.3,47.26,522.42,2388.01,8148.03,8.4294,0.03,392,2388,100.0,38.96,23.4076,3
30,79,0.0013,0.0,100.0,518.67,642.78,1589.95,1405.81,14.62,21.61,554.35,2388.16,9045.26,1.3,47.41,521.76,2388.1,8127.02,8.4263,0.03,391,2388,100.0,38.93,23.38,64
4,84,-0.0025,0.0005,100.0,518.67,642.68,1584.66,1413.56,14.62,21.61,553.82,2388.11,9046.48,1.3,47.7,521.6,2388.09,8132.87,8.4297,0.03,393,2388,100.0,38.88,23.273,22
62,83,0.0012,0.0003,100.0,518.67,642.17,1583.37,1393.18,14.62,21.61,554.38,2387.97,9057.2,1.3,47.21,522.82,2387.97,8140.6,8.3985,0.03,391,2388,100.0,39.13,23.32,149
21,32,0.0007,0.0,100.0,518.67,642.82,1583.65,1403.26,14.62,21.61,553.75,2388.03,9054.61,1.3,47.3,522.21,2388.08,8133.9,8.4197,0.03,392,2388,100.0,39.04,23.424,116
81,156,0.0014,0.0001,100.0,518.67,642.54,1596.93,1407.11,14.62,21.61,552.96,2388.07,9071.66,1.3,47.6,521.13,2388.13,8144.04,8.4534,0.03,396,2388,100.0,38.55,23.2967,57
86,60,-0.0067,-0.0001,100.0,518.67,642.2,1595.98,1405.18,14.62,21.61,553.38,2388.07,9059.76,1.3,47.49,521.72,2388.05,8139.42,8.4583,0.03,393,2388,100.0,38.88,23.3173,50
92,53,0.0013,0.0004,100.0,518.67,642.69,1589.94,1401.67,14.62,21.61,553.0,2388.16,9048.42,1.3,47.66,521.52,2388.17,8114.87,8.4979,0.03,395,2388,100.0,38.64,23.3697,97
91,14,-0.002,-0.0002,100.0,518.67,643.07,1591.23,1411.86,14.62,21.61,553.72,2388.11,9053.54,1.3,47.55,521.61,2388.06,8128.67,8.4248,0.03,391,2388,100.0,38.73,23.2526,220
72,98,0.0001,0.0003,100.0,518.67,642.62,1587.95,1404.54,14.62,21.61,554.07,2388.05,9069.23,1.3,47.41,521.68,2388.06,8143.52,8.4426,0.03,392,2388,100.0,38.82,23.3664,33
31,25,-0.0003,0.0001,100.0,518.67,642.25,1587.44,1409.04,14.62,21.61,554.05,2388.03,9072.47,1.3,47.35,522.36,2388.06,8141.49,8.3836,0.03,391,2388,100.0,38.91,23.3909,171
18,105,0.0005,0.0001,100.0,518.67,642.02,1594.88,1404.33,14.62,21.61,553.62,2388.07,9062.82,1.3,47.46,521.71,2388.09,8139.11,8.4185,0.03,392,2388,100.0,38.98,23.2922,28
46,49,-0.0013,0.0004,100.0,518.67,642.77,1582.23,1398.47,14.62,21.61,553.72,2388.05,9061.94,1.3,47.58,521.86,2388.06,8147.42,8.4163,0.03,392,2388,100.0,38.89,23.4967,97
4,86,-0.0003,-0.0003,100.0,518.67,642.73,1591.83,1412.46,14.62,21.61,553.88,2388.1,9057.04,1.3,47.63,521.4,2388.1,8137.14,8.4346,0.03,392,2388,100.0,38.94,23.2294,20
73,67,-0.0005,0.0005,100.0,518.67,642.58,1588.19,1401.77,14.62,21.61,553.94,2388.01,9055.52,1.3,47.09,521.99,2388.03,8132.62,8.3862,0.03,391,2388,100.0,38.82,23.3931,45
34,1,0.0009,-0.0002,100.0,518.67,642.66,1574.94,1402.56,14.62,21.61,554.68,2388.02,9071.43,1.3,47.21,522.54,2388.03,8149.93,8.3864,0.03,391,2388,100.0,39.18,23.4691,202
36,100,-0.0037,-0.0001,100.0,518.67,643.43,1583.47,1421.15,14.62,21.61,552.79,2388.17,9062.16,1.3,47.72,520.5,2388.13,8143.31,8.4848,0.03,392,2388,100.0,38.72,23.2213,26
4,33,0.0035,0.0005,100.0,518.67,642.99,1589.11,1408.71,14.62,21.61,554.25,2388.02,9049.72,1.3,47.45,521.34,2388.07,8130.55,8.4324,0.03,391,2388,100.0,38.81,23.3471,73
76,181,-0.0009,-0.0005,100.0,518.67,642.83,1600.64,1413.81,14.62,21.61,553.14,2388.1,9089.74,1.3,47.57,520.91,2388.12,8159.39,8.444,0.03,393,2388,100.0,38.85,23.2551,24
28,27,0.0016,-0.0,100.0,518.67,642.32,1590.27,1403.46,14.62,21.61,554.29,2388.04,9054.48,1.3,47.6,521.56,2388.08,8125.65,8.4386,0.03,392,2388,100.0,38.91,23.3853,131
71,4,-0.002,0.0004,100.0,518.67,641.48,1584.26,1396.36,14.62,21.61,554.96,2388.0,9065.89,1.3,47.03,522.5,2388.04,8141.53,8.3988,0.03,391,2388,100.0,39.07,23.4047,64
11,74,0.003,-0.0004,100.0,518.67,642.86,1590.55,1414.8,14.62,21.61,553.63,2388.13,9042.31,1.3,47.66,521.0,2388.19,8122.12,8.4652,0.03,393,2388,100.0,38.83,23.18,9
93,110,0.0005,-0.0002,100.0,518.67,643.03,1595.74,1405.86,14.62,21.61,553.1,2388.11,9058.26,1.3,47.6,521.18,2388.06,8132.94,8.44,0.03,393,2388,100.0,38.8,23.2689,134
33,36,-0.0027,0.0003,100.0,518.67,642.98,1590.58,1405.11,14.62,21.61,553.06,2388.08,9057.66,1.3,47.59,521.74,2388.08,8135.07,8.416,0.03,391,2388,100.0,38.92,23.2829,14
94,20,-0.0003,0.0003,100.0,518.67,642.32,1582.32,1406.15,14.62,21.61,553.97,2388.05,9054.44,1.3,47.46,521.42,2388.07,8142.73,8.4284,0.03,392,2388,100.0,38.97,23.3443,113
53,37,-0.0015,-0.0004,100.0,518.67,642.52,1586.65,1401.06,14.62,21.61,554.29,2388.1,9058.82,1.3,47.34,521.99,2388.02,8136.12,8.4346,0.03,392,2388,100.0,38.85,23.2841,127
92,124,0.0003,0.0,100.0,518.67,643.55,1599.42,1412.12,14.62,21.61,552.28,2388.19,9051.99,1.3,47.78,520.52,2388.14,8125.22,8.4749,0.03,394,2388,100.0,38.6,23.3237,26
6,3,0.0023,-0.0001,100.0,518.67,642.48,1591.55,1407.27,14.62,21.61,553.69,2388.05,9050.68,1.3,47.35,522.22,2388.1,8129.61,8.4557,0.03,394,2388,100.0,38.92,23.3058,102
90,28,0.001,0.0003,100.0,518.67,642.57,1585.56,1401.1,14.62,21.61,554.18,2388.07,9057.11,1.3,47.29,522.22,2388.06,8138.5,8.4119,0.03,391,2388,100.0,38.86,23.2643,118
48,22,-0.0035,-0.0004,100.0,518.67,642.72,1588.08,1407.04,14.62,21.61,553.68,2388.1,9056.93,1.3,47.43,522.13,2388.09,8136.74,8.4049,0.03,393,2388,100.0,38.95,23.2762,56
13,15,-0.0004,-0.0001,100.0,518.67,642.12,1579.08,1403.83,14.62,21.61,553.92,2388.01,9052.97,1.3,46.99,522.81,2388.04,8144.96,8.3891,0.03,391,2388,100.0,39.01,23.4893,180
59,74,0.0024,0.0002,100.0,518.67,641.92,1589.72,1399.41,14.62,21.61,554.98,2388.04,9048.42,1.3,47.38,522.24,2388.03,8139.69,8.461,0.03,392,2388,100.0,39.11,23.4312,20
44,18,-0.0009,0.0003,100.0,518.67,642.68,1594.77,1405.28,14.62,21.61,554.41,2388.09,9051.18,1.3,47.32,521.89,2388.07,8132.21,8.4112,0.03,393,2388,100.0,38.83,23.3635,36
51,51,-0.0013,-0.0001,100.0,518.67,642.61,1578.73,1394.77,14.62,21.61,554.01,2388.12,9045.28,1.3,47.37,521.9,2388.07,8134.04,8.3921,0.03,392,2388,100.0,38.95,23.4236,93
23,69,0.0013,-0.0004,100.0,518.67,642.22,1580.87,1395.32,14.62,21.61,554.03,2388.01,9050.28,1.3,47.24,522.49,2388.03,8137.62,8.4476,0.03,392,2388,100.0,39.0,23.4233,61
49,219,-0.0022,-0.0,100.0,518.67,642.37,1586.62,1405.54,14.62,21.61,553.5,2388.09,9062.48,1.3,47.57,521.31,2388.11,8144.22,8.4533,0.03,393,2388,100.0,38.87,23.3263,84
40,17,-0.0004,0.0001,100.0,518.67,642.85,1593.53,1419.56,14.62,21.61,553.18,2388.1,9051.57,1.3,47.58,520.84,2388.11,8136.92,8.4054,0.03,393,2388,100.0,38.73,23.3449,116
34,43,0.0012,-0.0002,100.0,518.67,641.94,1577.81,1396.97,14.62,21.61,554.75,2388.0,9068.12,1.3,47.2,522.03,2387.93,8145.1,8.3909,0.03,392,2388,100.0,38.92,23.3854,160
94,73,0.0013,-0.0004,100.0,518.67,642.91,1589.9,1408.86,14.62,21.61,553.33,2388.15,9054.79,1.3,47.67,522.08,2388.11,8141.92,8.4223,0.03,393,2388,100.0,38.72,23.2044,60
